path,label
D:\coral_patches\off\13568.jpg,off
D:\coral_patches\off\24002.jpg,off
D:\coral_patches\turf\20485.jpg,turf
D:\coral_patches\macroalgae\25769.jpg,macroalgae
D:\coral_patches\turf\29234.jpg,turf
D:\coral_patches\turf\39681.jpg,turf
D:\coral_patches\off\24054.jpg,off
D:\coral_patches\turf\36788.jpg,turf
D:\coral_patches\porites\24098.jpg,porites
D:\coral_patches\turf\39371.jpg,turf
D:\coral_patches\sand\42060.jpg,sand
D:\coral_patches\turf\23307.jpg,turf
D:\coral_patches\porites\44965.jpg,porites
D:\coral_patches\macroalgae\27875.jpg,macroalgae
D:\coral_patches\sand\28593.jpg,sand
D:\coral_patches\off\27336.jpg,off
D:\coral_patches\turf\49179.jpg,turf
D:\coral_patches\macroalgae\32632.jpg,macroalgae
D:\coral_patches\sand\22176.jpg,sand
D:\coral_patches\macroalgae\17598.jpg,macroalgae
D:\coral_patches\macroalgae\31688.jpg,macroalgae
D:\coral_patches\porites\6115.jpg,porites
D:\coral_patches\crustose_coralline_algae\24254.jpg,crustose_coralline_algae
D:\coral_patches\turf\24060.jpg,turf
D:\coral_patches\off\39168.jpg,off
D:\coral_patches\macroalgae\5519.jpg,macroalgae
D:\coral_patches\macroalgae\2371.jpg,macroalgae
D:\coral_patches\porites\36726.jpg,porites
D:\coral_patches\sand\18482.jpg,sand
D:\coral_patches\crustose_coralline_algae\22315.jpg,crustose_coralline_algae
D:\coral_patches\turf\23139.jpg,turf
D:\coral_patches\off\58950.jpg,off
D:\coral_patches\crustose_coralline_algae\40272.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\26377.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\4629.jpg,crustose_coralline_algae
D:\coral_patches\off\18438.jpg,off
D:\coral_patches\off\19617.jpg,off
D:\coral_patches\crustose_coralline_algae\31666.jpg,crustose_coralline_algae
D:\coral_patches\sand\43883.jpg,sand
D:\coral_patches\turf\46361.jpg,turf
D:\coral_patches\sand\50133.jpg,sand
D:\coral_patches\porites\35688.jpg,porites
D:\coral_patches\macroalgae\2761.jpg,macroalgae
D:\coral_patches\macroalgae\23613.jpg,macroalgae
D:\coral_patches\macroalgae\29394.jpg,macroalgae
D:\coral_patches\turf\1617.jpg,turf
D:\coral_patches\off\28923.jpg,off
D:\coral_patches\off\33149.jpg,off
D:\coral_patches\macroalgae\58006.jpg,macroalgae
D:\coral_patches\turf\58496.jpg,turf
D:\coral_patches\sand\42803.jpg,sand
D:\coral_patches\macroalgae\53246.jpg,macroalgae
D:\coral_patches\turf\36260.jpg,turf
D:\coral_patches\macroalgae\52537.jpg,macroalgae
D:\coral_patches\porites\43344.jpg,porites
D:\coral_patches\macroalgae\2934.jpg,macroalgae
D:\coral_patches\sand\50894.jpg,sand
D:\coral_patches\macroalgae\10634.jpg,macroalgae
D:\coral_patches\turf\656.jpg,turf
D:\coral_patches\sand\31614.jpg,sand
D:\coral_patches\macroalgae\46209.jpg,macroalgae
D:\coral_patches\off\40626.jpg,off
D:\coral_patches\crustose_coralline_algae\27813.jpg,crustose_coralline_algae
D:\coral_patches\off\35714.jpg,off
D:\coral_patches\off\40887.jpg,off
D:\coral_patches\turf\9189.jpg,turf
D:\coral_patches\macroalgae\45588.jpg,macroalgae
D:\coral_patches\sand\39181.jpg,sand
D:\coral_patches\off\24956.jpg,off
D:\coral_patches\turf\24014.jpg,turf
D:\coral_patches\sand\9204.jpg,sand
D:\coral_patches\sand\11920.jpg,sand
D:\coral_patches\crustose_coralline_algae\7335.jpg,crustose_coralline_algae
D:\coral_patches\porites\50999.jpg,porites
D:\coral_patches\off\57483.jpg,off
D:\coral_patches\turf\22750.jpg,turf
D:\coral_patches\porites\2856.jpg,porites
D:\coral_patches\sand\9622.jpg,sand
D:\coral_patches\turf\26771.jpg,turf
D:\coral_patches\porites\50577.jpg,porites
D:\coral_patches\macroalgae\33147.jpg,macroalgae
D:\coral_patches\sand\19337.jpg,sand
D:\coral_patches\sand\46339.jpg,sand
D:\coral_patches\sand\21915.jpg,sand
D:\coral_patches\porites\43555.jpg,porites
D:\coral_patches\porites\30380.jpg,porites
D:\coral_patches\macroalgae\56021.jpg,macroalgae
D:\coral_patches\porites\36090.jpg,porites
D:\coral_patches\off\28197.jpg,off
D:\coral_patches\sand\15928.jpg,sand
D:\coral_patches\crustose_coralline_algae\24958.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\59159.jpg,crustose_coralline_algae
D:\coral_patches\turf\37907.jpg,turf
D:\coral_patches\porites\49663.jpg,porites
D:\coral_patches\porites\47036.jpg,porites
D:\coral_patches\macroalgae\50146.jpg,macroalgae
D:\coral_patches\turf\35560.jpg,turf
D:\coral_patches\crustose_coralline_algae\19558.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\16268.jpg,crustose_coralline_algae
D:\coral_patches\porites\53533.jpg,porites
D:\coral_patches\porites\48175.jpg,porites
D:\coral_patches\sand\17352.jpg,sand
D:\coral_patches\sand\22724.jpg,sand
D:\coral_patches\turf\5874.jpg,turf
D:\coral_patches\crustose_coralline_algae\39830.jpg,crustose_coralline_algae
D:\coral_patches\porites\35281.jpg,porites
D:\coral_patches\macroalgae\56612.jpg,macroalgae
D:\coral_patches\turf\11028.jpg,turf
D:\coral_patches\crustose_coralline_algae\6385.jpg,crustose_coralline_algae
D:\coral_patches\porites\28967.jpg,porites
D:\coral_patches\sand\48481.jpg,sand
D:\coral_patches\off\10507.jpg,off
D:\coral_patches\sand\995.jpg,sand
D:\coral_patches\sand\44477.jpg,sand
D:\coral_patches\macroalgae\54637.jpg,macroalgae
D:\coral_patches\sand\3776.jpg,sand
D:\coral_patches\macroalgae\15416.jpg,macroalgae
D:\coral_patches\sand\23213.jpg,sand
D:\coral_patches\macroalgae\30298.jpg,macroalgae
D:\coral_patches\macroalgae\37289.jpg,macroalgae
D:\coral_patches\macroalgae\25865.jpg,macroalgae
D:\coral_patches\off\58486.jpg,off
D:\coral_patches\sand\46993.jpg,sand
D:\coral_patches\porites\23503.jpg,porites
D:\coral_patches\off\53422.jpg,off
D:\coral_patches\macroalgae\50167.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\48324.jpg,crustose_coralline_algae
D:\coral_patches\turf\31899.jpg,turf
D:\coral_patches\porites\22811.jpg,porites
D:\coral_patches\turf\38600.jpg,turf
D:\coral_patches\turf\6096.jpg,turf
D:\coral_patches\crustose_coralline_algae\1901.jpg,crustose_coralline_algae
D:\coral_patches\turf\44192.jpg,turf
D:\coral_patches\porites\24723.jpg,porites
D:\coral_patches\sand\34199.jpg,sand
D:\coral_patches\turf\13368.jpg,turf
D:\coral_patches\off\15700.jpg,off
D:\coral_patches\off\36355.jpg,off
D:\coral_patches\macroalgae\4804.jpg,macroalgae
D:\coral_patches\sand\10285.jpg,sand
D:\coral_patches\crustose_coralline_algae\2778.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\44183.jpg,macroalgae
D:\coral_patches\sand\42987.jpg,sand
D:\coral_patches\off\31088.jpg,off
D:\coral_patches\porites\42844.jpg,porites
D:\coral_patches\macroalgae\19502.jpg,macroalgae
D:\coral_patches\macroalgae\44701.jpg,macroalgae
D:\coral_patches\sand\44068.jpg,sand
D:\coral_patches\crustose_coralline_algae\17996.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\16486.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\11965.jpg,crustose_coralline_algae
D:\coral_patches\turf\18822.jpg,turf
D:\coral_patches\off\11888.jpg,off
D:\coral_patches\turf\27351.jpg,turf
D:\coral_patches\off\57565.jpg,off
D:\coral_patches\porites\35916.jpg,porites
D:\coral_patches\macroalgae\29857.jpg,macroalgae
D:\coral_patches\macroalgae\1432.jpg,macroalgae
D:\coral_patches\sand\58640.jpg,sand
D:\coral_patches\porites\52068.jpg,porites
D:\coral_patches\porites\6774.jpg,porites
D:\coral_patches\off\8683.jpg,off
D:\coral_patches\turf\23112.jpg,turf
D:\coral_patches\macroalgae\29023.jpg,macroalgae
D:\coral_patches\turf\44812.jpg,turf
D:\coral_patches\macroalgae\1467.jpg,macroalgae
D:\coral_patches\macroalgae\7492.jpg,macroalgae
D:\coral_patches\turf\22493.jpg,turf
D:\coral_patches\sand\41562.jpg,sand
D:\coral_patches\porites\17792.jpg,porites
D:\coral_patches\sand\42455.jpg,sand
D:\coral_patches\turf\13950.jpg,turf
D:\coral_patches\crustose_coralline_algae\30206.jpg,crustose_coralline_algae
D:\coral_patches\sand\8898.jpg,sand
D:\coral_patches\porites\1809.jpg,porites
D:\coral_patches\macroalgae\9715.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\30151.jpg,crustose_coralline_algae
D:\coral_patches\porites\3056.jpg,porites
D:\coral_patches\crustose_coralline_algae\8394.jpg,crustose_coralline_algae
D:\coral_patches\off\31409.jpg,off
D:\coral_patches\porites\33603.jpg,porites
D:\coral_patches\macroalgae\14227.jpg,macroalgae
D:\coral_patches\sand\52044.jpg,sand
D:\coral_patches\macroalgae\40649.jpg,macroalgae
D:\coral_patches\porites\34031.jpg,porites
D:\coral_patches\porites\46021.jpg,porites
D:\coral_patches\macroalgae\24585.jpg,macroalgae
D:\coral_patches\sand\49490.jpg,sand
D:\coral_patches\porites\5935.jpg,porites
D:\coral_patches\turf\21960.jpg,turf
D:\coral_patches\sand\42174.jpg,sand
D:\coral_patches\porites\21944.jpg,porites
D:\coral_patches\sand\5634.jpg,sand
D:\coral_patches\sand\22791.jpg,sand
D:\coral_patches\macroalgae\56541.jpg,macroalgae
D:\coral_patches\macroalgae\41627.jpg,macroalgae
D:\coral_patches\turf\19640.jpg,turf
D:\coral_patches\porites\47632.jpg,porites
D:\coral_patches\crustose_coralline_algae\15402.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\8482.jpg,macroalgae
D:\coral_patches\porites\27678.jpg,porites
D:\coral_patches\crustose_coralline_algae\35251.jpg,crustose_coralline_algae
D:\coral_patches\porites\22086.jpg,porites
D:\coral_patches\turf\52452.jpg,turf
D:\coral_patches\turf\40451.jpg,turf
D:\coral_patches\porites\32371.jpg,porites
D:\coral_patches\macroalgae\42505.jpg,macroalgae
D:\coral_patches\sand\16105.jpg,sand
D:\coral_patches\sand\28805.jpg,sand
D:\coral_patches\off\25574.jpg,off
D:\coral_patches\sand\42722.jpg,sand
D:\coral_patches\crustose_coralline_algae\19162.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\2663.jpg,macroalgae
D:\coral_patches\sand\16648.jpg,sand
D:\coral_patches\porites\23161.jpg,porites
D:\coral_patches\off\54053.jpg,off
D:\coral_patches\off\40800.jpg,off
D:\coral_patches\turf\39158.jpg,turf
D:\coral_patches\sand\30932.jpg,sand
D:\coral_patches\macroalgae\52755.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\21887.jpg,crustose_coralline_algae
D:\coral_patches\turf\43733.jpg,turf
D:\coral_patches\off\30783.jpg,off
D:\coral_patches\crustose_coralline_algae\45875.jpg,crustose_coralline_algae
D:\coral_patches\off\6755.jpg,off
D:\coral_patches\off\16196.jpg,off
D:\coral_patches\turf\48529.jpg,turf
D:\coral_patches\turf\49170.jpg,turf
D:\coral_patches\crustose_coralline_algae\33017.jpg,crustose_coralline_algae
D:\coral_patches\sand\32317.jpg,sand
D:\coral_patches\crustose_coralline_algae\1105.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\33795.jpg,macroalgae
D:\coral_patches\turf\13652.jpg,turf
D:\coral_patches\off\18610.jpg,off
D:\coral_patches\macroalgae\8373.jpg,macroalgae
D:\coral_patches\macroalgae\34277.jpg,macroalgae
D:\coral_patches\sand\47761.jpg,sand
D:\coral_patches\sand\13942.jpg,sand
D:\coral_patches\off\55379.jpg,off
D:\coral_patches\macroalgae\1144.jpg,macroalgae
D:\coral_patches\porites\8015.jpg,porites
D:\coral_patches\off\52002.jpg,off
D:\coral_patches\crustose_coralline_algae\23076.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\42081.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\44773.jpg,crustose_coralline_algae
D:\coral_patches\off\28110.jpg,off
D:\coral_patches\macroalgae\42849.jpg,macroalgae
D:\coral_patches\sand\9527.jpg,sand
D:\coral_patches\turf\32840.jpg,turf
D:\coral_patches\macroalgae\39641.jpg,macroalgae
D:\coral_patches\macroalgae\14790.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\39.jpg,crustose_coralline_algae
D:\coral_patches\turf\2195.jpg,turf
D:\coral_patches\turf\17112.jpg,turf
D:\coral_patches\porites\21493.jpg,porites
D:\coral_patches\porites\42136.jpg,porites
D:\coral_patches\off\47350.jpg,off
D:\coral_patches\off\11936.jpg,off
D:\coral_patches\turf\11376.jpg,turf
D:\coral_patches\off\7073.jpg,off
D:\coral_patches\off\2408.jpg,off
D:\coral_patches\sand\13253.jpg,sand
D:\coral_patches\sand\42575.jpg,sand
D:\coral_patches\porites\16309.jpg,porites
D:\coral_patches\macroalgae\15940.jpg,macroalgae
D:\coral_patches\sand\29785.jpg,sand
D:\coral_patches\macroalgae\5883.jpg,macroalgae
D:\coral_patches\off\3069.jpg,off
D:\coral_patches\off\45176.jpg,off
D:\coral_patches\off\34527.jpg,off
D:\coral_patches\porites\29672.jpg,porites
D:\coral_patches\sand\12915.jpg,sand
D:\coral_patches\porites\41443.jpg,porites
D:\coral_patches\porites\28573.jpg,porites
D:\coral_patches\off\21821.jpg,off
D:\coral_patches\porites\54883.jpg,porites
D:\coral_patches\crustose_coralline_algae\1723.jpg,crustose_coralline_algae
D:\coral_patches\sand\24439.jpg,sand
D:\coral_patches\crustose_coralline_algae\36638.jpg,crustose_coralline_algae
D:\coral_patches\off\419.jpg,off
D:\coral_patches\off\16580.jpg,off
D:\coral_patches\off\20962.jpg,off
D:\coral_patches\sand\19028.jpg,sand
D:\coral_patches\turf\6251.jpg,turf
D:\coral_patches\porites\25264.jpg,porites
D:\coral_patches\turf\43599.jpg,turf
D:\coral_patches\macroalgae\11553.jpg,macroalgae
D:\coral_patches\off\6723.jpg,off
D:\coral_patches\macroalgae\4765.jpg,macroalgae
D:\coral_patches\turf\19107.jpg,turf
D:\coral_patches\porites\51995.jpg,porites
D:\coral_patches\macroalgae\49792.jpg,macroalgae
D:\coral_patches\porites\54323.jpg,porites
D:\coral_patches\macroalgae\365.jpg,macroalgae
D:\coral_patches\sand\16289.jpg,sand
D:\coral_patches\turf\43911.jpg,turf
D:\coral_patches\turf\35256.jpg,turf
D:\coral_patches\crustose_coralline_algae\41203.jpg,crustose_coralline_algae
D:\coral_patches\turf\9869.jpg,turf
D:\coral_patches\porites\31741.jpg,porites
D:\coral_patches\turf\24448.jpg,turf
D:\coral_patches\macroalgae\8429.jpg,macroalgae
D:\coral_patches\turf\4313.jpg,turf
D:\coral_patches\sand\51600.jpg,sand
D:\coral_patches\macroalgae\10243.jpg,macroalgae
D:\coral_patches\off\14011.jpg,off
D:\coral_patches\turf\29183.jpg,turf
D:\coral_patches\off\50698.jpg,off
D:\coral_patches\porites\57549.jpg,porites
D:\coral_patches\porites\48241.jpg,porites
D:\coral_patches\sand\29456.jpg,sand
D:\coral_patches\turf\40993.jpg,turf
D:\coral_patches\turf\25858.jpg,turf
D:\coral_patches\crustose_coralline_algae\58122.jpg,crustose_coralline_algae
D:\coral_patches\sand\29155.jpg,sand
D:\coral_patches\sand\42147.jpg,sand
D:\coral_patches\off\37184.jpg,off
D:\coral_patches\sand\42273.jpg,sand
D:\coral_patches\crustose_coralline_algae\31577.jpg,crustose_coralline_algae
D:\coral_patches\turf\55432.jpg,turf
D:\coral_patches\porites\31839.jpg,porites
D:\coral_patches\macroalgae\57318.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\28038.jpg,crustose_coralline_algae
D:\coral_patches\porites\8023.jpg,porites
D:\coral_patches\sand\36667.jpg,sand
D:\coral_patches\porites\9982.jpg,porites
D:\coral_patches\macroalgae\47492.jpg,macroalgae
D:\coral_patches\porites\11794.jpg,porites
D:\coral_patches\off\31759.jpg,off
D:\coral_patches\off\52734.jpg,off
D:\coral_patches\porites\49601.jpg,porites
D:\coral_patches\off\27889.jpg,off
D:\coral_patches\macroalgae\38275.jpg,macroalgae
D:\coral_patches\turf\10590.jpg,turf
D:\coral_patches\porites\55839.jpg,porites
D:\coral_patches\off\7832.jpg,off
D:\coral_patches\off\26010.jpg,off
D:\coral_patches\turf\5330.jpg,turf
D:\coral_patches\off\11645.jpg,off
D:\coral_patches\off\38314.jpg,off
D:\coral_patches\crustose_coralline_algae\25297.jpg,crustose_coralline_algae
D:\coral_patches\off\55289.jpg,off
D:\coral_patches\turf\10875.jpg,turf
D:\coral_patches\macroalgae\38502.jpg,macroalgae
D:\coral_patches\turf\13841.jpg,turf
D:\coral_patches\off\54347.jpg,off
D:\coral_patches\turf\5375.jpg,turf
D:\coral_patches\crustose_coralline_algae\58668.jpg,crustose_coralline_algae
D:\coral_patches\porites\24022.jpg,porites
D:\coral_patches\porites\7072.jpg,porites
D:\coral_patches\turf\28881.jpg,turf
D:\coral_patches\macroalgae\50135.jpg,macroalgae
D:\coral_patches\porites\51801.jpg,porites
D:\coral_patches\sand\39492.jpg,sand
D:\coral_patches\crustose_coralline_algae\32657.jpg,crustose_coralline_algae
D:\coral_patches\porites\52845.jpg,porites
D:\coral_patches\off\33899.jpg,off
D:\coral_patches\turf\32001.jpg,turf
D:\coral_patches\turf\49408.jpg,turf
D:\coral_patches\off\2862.jpg,off
D:\coral_patches\sand\47840.jpg,sand
D:\coral_patches\off\49760.jpg,off
D:\coral_patches\macroalgae\47544.jpg,macroalgae
D:\coral_patches\turf\16438.jpg,turf
D:\coral_patches\crustose_coralline_algae\16439.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\23776.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\29947.jpg,crustose_coralline_algae
D:\coral_patches\sand\26175.jpg,sand
D:\coral_patches\crustose_coralline_algae\24000.jpg,crustose_coralline_algae
D:\coral_patches\porites\7856.jpg,porites
D:\coral_patches\off\17907.jpg,off
D:\coral_patches\turf\34200.jpg,turf
D:\coral_patches\off\32061.jpg,off
D:\coral_patches\porites\28829.jpg,porites
D:\coral_patches\macroalgae\39722.jpg,macroalgae
D:\coral_patches\turf\22859.jpg,turf
D:\coral_patches\macroalgae\45839.jpg,macroalgae
D:\coral_patches\turf\39393.jpg,turf
D:\coral_patches\turf\59708.jpg,turf
D:\coral_patches\turf\33321.jpg,turf
D:\coral_patches\off\19881.jpg,off
D:\coral_patches\crustose_coralline_algae\19984.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\15952.jpg,crustose_coralline_algae
D:\coral_patches\sand\27516.jpg,sand
D:\coral_patches\turf\46616.jpg,turf
D:\coral_patches\off\32225.jpg,off
D:\coral_patches\off\45888.jpg,off
D:\coral_patches\off\39469.jpg,off
D:\coral_patches\turf\48487.jpg,turf
D:\coral_patches\macroalgae\49250.jpg,macroalgae
D:\coral_patches\turf\2657.jpg,turf
D:\coral_patches\crustose_coralline_algae\31266.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\32724.jpg,crustose_coralline_algae
D:\coral_patches\turf\6514.jpg,turf
D:\coral_patches\macroalgae\44873.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\11419.jpg,crustose_coralline_algae
D:\coral_patches\turf\7597.jpg,turf
D:\coral_patches\turf\38189.jpg,turf
D:\coral_patches\macroalgae\25240.jpg,macroalgae
D:\coral_patches\off\57842.jpg,off
D:\coral_patches\off\35679.jpg,off
D:\coral_patches\turf\26187.jpg,turf
D:\coral_patches\crustose_coralline_algae\51144.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\51955.jpg,macroalgae
D:\coral_patches\porites\51328.jpg,porites
D:\coral_patches\porites\39289.jpg,porites
D:\coral_patches\crustose_coralline_algae\39948.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\33799.jpg,macroalgae
D:\coral_patches\off\36113.jpg,off
D:\coral_patches\turf\39605.jpg,turf
D:\coral_patches\crustose_coralline_algae\1350.jpg,crustose_coralline_algae
